poi_id,hazard_json,hazard_source,inference_not_placement
poi_502094_0144,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":561.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0145,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""nearest_hostile_cm"":767.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0148,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":726.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0150,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1,""Desc_SpitterDesert_Small_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1034.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0151,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""nearest_hostile_cm"":1138.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0152,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1803.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0153,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2},""nearest_hostile_cm"":2015.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0154,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":4},""nearest_hostile_cm"":1897.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0158,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerSmall_C"":3},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":1009.1,""nearest_uranium_cm"":615.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0159,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":656.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0162,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":1447.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0163,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":1},""nearest_hostile_cm"":1069.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0164,"{""nearest_gas_cm"":1187.8,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0165,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogNuclear_C"":1,""Desc_SpitterForest_Small_C"":3},""nearest_hostile_cm"":2704.2,""nearest_nuclear_hog_spawner_cm"":2704.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0166,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogBasic_C"":2},""nearest_hostile_cm"":2617.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0167,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":2577.0,""nearest_gas_cm"":224.5,""nearest_gas_class"":""BP_VolumeGas_01_C"",""nearest_uranium_cm"":1024.1,""nearest_nuclear_hog_spawner_cm"":2577.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0168,"{""nearest_uranium_cm"":66.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0169,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3,""Desc_SpitterAquatic_Small_C"":1},""spawns_here"":[""Char_CrabHatcher_C"",""Desc_SpitterAquatic_Small_C""],""nearest_hostile_cm"":194.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0170,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2,""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":514.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0171,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":1},""nearest_hostile_cm"":3184.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0172,"{""nearest_gas_cm"":1761.1,""nearest_gas_class"":""BP_VolumeGas_01_C"",""nearest_uranium_cm"":614.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0173,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":2,""Desc_SpitterForest_Small_Red_C"":2},""spawns_here"":[""Desc_HogAlpha_C"",""Desc_SpitterForest_Small_Red_C""],""nearest_hostile_cm"":182.8,""nearest_gas_cm"":4475.9,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0174,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Char_CrabHatcher_C"":1,""Desc_HogAlpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1155.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0175,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2},""spawns_here"":[""Desc_StingerAlpha_C""],""nearest_hostile_cm"":926.2,""nearest_gas_cm"":2942.0,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0176,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2,""Desc_StingerSmall_C"":3},""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""],""nearest_hostile_cm"":131.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0177,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":4261.6,""nearest_uranium_cm"":2013.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0180,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":3},""nearest_hostile_cm"":4996.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0181,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":12},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":419.6,""nearest_gas_cm"":3824.2,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0183,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":538.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0184,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_SpitterDesert_Small_C"":2},""spawns_here"":[""Desc_SpitterDesert_Small_C""],""nearest_hostile_cm"":1370.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0185,"{""nearest_gas_cm"":3764.0,""nearest_gas_class"":""BP_SporeFlower_C"",""nearest_uranium_cm"":1802.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0186,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1,""Desc_SpitterDesert_Alpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":840.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0187,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3},""nearest_hostile_cm"":3208.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0188,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":2},""spawns_here"":[""Desc_SpitterAquatic_Alpha_C""],""nearest_hostile_cm"":1084.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0189,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2,""Desc_HogAlpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1305.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0190,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":3188.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0191,"{""nearest_gas_cm"":958.2,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0192,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1,""Desc_StingerSmall_C"":3},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":540.4,""nearest_gas_cm"":1663.6,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0193,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2,""Desc_SpitterDesert_Alpha_C"":1},""spawns_here"":[""Desc_HogBasic_C""],""nearest_hostile_cm"":2454.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0194,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1,""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":2867.0,""nearest_uranium_cm"":526.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0195,"{""hostiles_nearby"":{""Desc_StingerElite_C"":1},""nearest_hostile_cm"":287.1,""nearest_gas_cm"":2411.1,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0196,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""spawns_here"":[""Desc_HogBasic_C""],""nearest_hostile_cm"":286.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0197,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":4},""nearest_hostile_cm"":986.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0198,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":2521.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0199,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":2704.0,""nearest_uranium_cm"":1067.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0200,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""spawns_here"":[""Desc_HogAlpha_C""],""nearest_hostile_cm"":272.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0201,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3},""nearest_hostile_cm"":4905.6,""nearest_gas_cm"":709.2,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0202,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":3781.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0204,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":4503.6,""nearest_gas_cm"":2411.7,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0205,"{""hostiles_nearby"":{""Desc_SpitterForest_Red_Alpha_C"":2},""nearest_hostile_cm"":2190.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0206,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":1378.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0207,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":581.8,""nearest_uranium_cm"":2639.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0208,"{""hostiles_nearby"":{""Desc_HogBasic_C"":3},""nearest_hostile_cm"":4817.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0209,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1694.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0210,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":1576.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0211,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1},""nearest_hostile_cm"":4326.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0212,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":1880.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0213,"{""nearest_gas_cm"":1180.0,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0214,"{""hostiles_nearby"":{""Desc_HogCliff_C"":2,""Desc_SpitterForest_Small_C"":2},""nearest_hostile_cm"":1877.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0215,"{""nearest_gas_cm"":869.1,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0216,"{""hostiles_nearby"":{""Desc_SpitterForest_Alpha_C"":1},""nearest_hostile_cm"":3021.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0218,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":2837.0,""nearest_uranium_cm"":399.1,""nearest_nuclear_hog_spawner_cm"":2837.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0219,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1,""Desc_SpitterForest_Small_C"":2},""nearest_hostile_cm"":1820.6,""nearest_gas_cm"":2876.2,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0220,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""spawns_here"":[""Desc_SpitterForest_Small_C""],""nearest_hostile_cm"":2413.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0223,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1089.9,""nearest_gas_cm"":4411.4,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0225,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogBasic_C"":1},""nearest_hostile_cm"":539.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0227,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":433.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0229,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerSmall_C"":3},""nearest_hostile_cm"":617.8,""nearest_gas_cm"":805.6,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0230,"{""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""],""nearest_gas_cm"":669.6,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0231,"{""nearest_gas_cm"":634.4,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0232,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":1899.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0233,"{""nearest_gas_cm"":1101.9,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0234,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1204.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0236,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":2595.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0237,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":3250.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0239,"{""hostiles_nearby"":{""Desc_SpitterForest_Red_Alpha_C"":1},""nearest_hostile_cm"":435.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0240,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1,""Desc_HogBasic_C"":2},""nearest_hostile_cm"":600.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0241,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_SpitterAquatic_Alpha_C"":1},""spawns_here"":[""Desc_SpitterAquatic_Alpha_C""],""nearest_hostile_cm"":258.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0242,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2,""Desc_HogAlpha_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1206.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0243,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""spawns_here"":[""Desc_SpitterDesert_Small_C""],""nearest_hostile_cm"":472.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0244,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":1137.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0245,"{""hostiles_nearby"":{""Desc_HogCliff_C"":3},""spawns_here"":[""Desc_HogCliff_C""],""nearest_hostile_cm"":250.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0246,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""nearest_hostile_cm"":3138.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0247,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":1460.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0249,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1437.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0250,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":2945.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0251,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2,""Desc_HogCliff_C"":1},""nearest_hostile_cm"":2738.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0252,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerElite_C"":1},""nearest_hostile_cm"":2611.9,""nearest_gas_cm"":1069.4,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0253,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerElite_C"":1},""nearest_hostile_cm"":2710.5,""nearest_gas_cm"":3439.9,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0254,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":1995.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0257,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":872.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0259,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":1260.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0260,"{""nearest_gas_cm"":1393.9,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0261,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2},""spawns_here"":[""Desc_StingerAlpha_C""],""nearest_hostile_cm"":979.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0263,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":3},""nearest_hostile_cm"":1524.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0264,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":2,""Desc_SpitterDesert_Alpha_C"":2},""nearest_hostile_cm"":525.5,""nearest_gas_cm"":4503.4,""nearest_gas_class"":""BP_SporeFlower_C"",""nearest_uranium_cm"":899.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0265,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":6},""nearest_hostile_cm"":2427.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0266,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":797.6,""nearest_uranium_cm"":367.1,""nearest_nuclear_hog_spawner_cm"":797.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0267,"{""nearest_gas_cm"":1189.9,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0268,"{""nearest_gas_cm"":1297.3,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0269,"{""nearest_gas_cm"":1324.7,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0270,"{""hostiles_nearby"":{""Desc_HogNuclear_C"":1},""nearest_hostile_cm"":3143.3,""nearest_nuclear_hog_spawner_cm"":3143.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0271,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1949.5,""nearest_gas_cm"":3926.2,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0272,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":3047.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0273,"{""hostiles_nearby"":{""Desc_HogAlpha_C"":1},""nearest_hostile_cm"":3287.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0274,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":2},""nearest_hostile_cm"":4961.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0275,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""spawns_here"":[""Desc_HogBasic_C""],""nearest_hostile_cm"":899.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0276,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":2},""nearest_hostile_cm"":2655.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0277,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":4108.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0278,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1,""Desc_SpitterAquatic_Small_C"":1},""nearest_hostile_cm"":975.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0280,"{""nearest_uranium_cm"":4258.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0281,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""spawns_here"":[""Desc_SpitterForest_Small_C""],""nearest_hostile_cm"":899.6,""nearest_gas_cm"":3459.5,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0282,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":1},""nearest_hostile_cm"":682.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0283,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_HogAlpha_C"":1,""Desc_HogCliff_C"":1},""nearest_hostile_cm"":969.9}",SatisfactoryMCP inferred hazard context,true
