schematic_id,display_name,schematic_type,tech_tier,time_to_complete_sec,dependencies_block_access,hidden_until_dependencies_met,include_in_builds,full_name,game_build_id,source_id
Research_HardDrive_0_C,Hard Drives,EST_HardDrive,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/HardDrive_RS/Research_HardDrive_0.Research_HardDrive_0_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_7_2_C,Geothermal Generator,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_7_2.Research_Caterium_7_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_7_1_C,Programmable Splitter,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_7_1.Research_Caterium_7_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_5_2_C,Upgraded Power Connectors,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_5_2.Research_Caterium_5_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_5_1_C,Priority Power Switch,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_5_1.Research_Caterium_5_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_4_3_C,Blade Runners,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_4_3.Research_Caterium_4_3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_4_1_2_C,Power Switch,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_4_1_2.Research_Caterium_4_1_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_4_1_1_C,Smart Splitter,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_4_1_1.Research_Caterium_4_1_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_3_1_C,Inflated Pocket Dimension,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_3_1.Research_Caterium_3_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_3_C,Caterium Electronics,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_3.Research_Caterium_3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_2_1_C,Zipline,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_2_1.Research_Caterium_2_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_1_C,Caterium Ingots,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_1.Research_Caterium_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_0_C,Caterium,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_0.Research_Caterium_0_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_Somersloop_C,Somersloop Analysis,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_Somersloop.Research_Alien_Somersloop_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_SAMFluctuator_C,SAM Fluctuator,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_SAMFluctuator.Research_Alien_SAMFluctuator_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_SAM_C,SAM Analysis,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_SAM.Research_Alien_SAM_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_ProductionBooster_C,Production Amplifier,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_ProductionBooster.Research_Alien_ProductionBooster_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_PowerBooster_C,Power Augmenter,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_PowerBooster.Research_Alien_PowerBooster_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_PortalPotty_C,SPWN,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_PortalPotty.Research_Alien_PortalPotty_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_MercerSphere_C,Mercer Sphere Analysis,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_MercerSphere.Research_Alien_MercerSphere_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralUploadBoost_04_C,Upload Upgrade: 240/min,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralUploadBoost_04.Research_Alien_CentralUploadBoost_04_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralUploadBoost_03_C,Upload Upgrade: 120/min,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralUploadBoost_03.Research_Alien_CentralUploadBoost_03_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralUploadBoost_02_C,Upload Upgrade: 60/min,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralUploadBoost_02.Research_Alien_CentralUploadBoost_02_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralUploadBoost_01_C,Upload Upgrade: 30/min,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralUploadBoost_01.Research_Alien_CentralUploadBoost_01_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralStorage_C,Dimensional Depot,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralStorage.Research_Alien_CentralStorage_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralStackExpansion_04_C,Depot Expansion (500%),EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralStackExpansion_04.Research_Alien_CentralStackExpansion_04_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralStackExpansion_03_C,Depot Expansion (400%),EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralStackExpansion_03.Research_Alien_CentralStackExpansion_03_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralStackExpansion_02_C,Depot Expansion (300%),EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralStackExpansion_02.Research_Alien_CentralStackExpansion_02_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralStackExpansion_01_C,Depot Expansion (200%),EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralStackExpansion_01.Research_Alien_CentralStackExpansion_01_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_CentralInventory_C,Manual Depot Uploader,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_CentralInventory.Research_Alien_CentralInventory_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_BoosterFuel_C,Alien Power Matrix,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_BoosterFuel.Research_Alien_BoosterFuel_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_BoosterBlocker_C,Alien Energy Harnessing,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_BoosterBlocker.Research_Alien_BoosterBlocker_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Alien_ActiveSAM_C,SAM Reanimation,EST_MAM,0,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienTech_RS/Research_Alien_ActiveSAM.Research_Alien_ActiveSAM_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AO_Stinger_C,Stinger Research,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AO_Stinger.Research_AO_Stinger_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AO_Pre_Rebar_C,Structural Analysis,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AO_Pre_Rebar.Research_AO_Pre_Rebar_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AO_Hatcher_C,Hatcher Research,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AO_Hatcher.Research_AO_Hatcher_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AO_DNACapsule_C,Bio-Organic Properties,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AO_DNACapsule.Research_AO_DNACapsule_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AOrgans_3_C,Inflated Pocket Dimension,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AOrgans_3.Research_AOrgans_3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AOrgans_1_C,Discontinued - Organic Properties,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AOrgans_1.Research_AOrgans_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AOrgans_0_C,Spitter Research,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AOrgans_0.Research_AOrgans_0_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AOrganisms_2_C,Hostile Organism Detection,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AOrganisms_2.Research_AOrganisms_2_C,docs_a81d250e96aa,local_game_docs_en_us
Research_AOrganisms_1_C,Discontinued - Object Scanner Improvements,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_AOrganisms_1.Research_AOrganisms_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_ACarapace_3_C,Expanded Toolbelt,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_ACarapace_3.Research_ACarapace_3_C,docs_a81d250e96aa,local_game_docs_en_us
Research_ACarapace_1_C,Discontinued - Structural Analysis,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_ACarapace_1.Research_ACarapace_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_ACarapace_0_C,Hog Research,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/AlienOrganisms_RS/Research_ACarapace_0.Research_ACarapace_0_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_9-5_C,Peak Efficiency,EST_Milestone,9,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_9-5.Schematic_9-5_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_9-4_C,Spatial Energy Regulation,EST_Milestone,9,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_9-4.Schematic_9-4_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_9-3_C,FICSIT Blueprints Mk.3,EST_Milestone,9,900.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_9-3.Schematic_9-3_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_8-3_C,Hoverpack,EST_Milestone,7,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_8-3.Schematic_8-3_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_7-4-1_C,Control System Development 2,EST_Custom,7,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_7-4-1.Schematic_7-4-1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_7-5_C,Control System Development,EST_Milestone,7,900.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_7-5.Schematic_7-5_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_6-7_C,Railway Signalling,EST_Milestone,6,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_6-7.Schematic_6-7_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_6-6_C,FICSIT Blueprints Mk.2,EST_Milestone,6,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_6-6.Schematic_6-6_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_6-3_C,Monorail Train Technology,EST_Milestone,6,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_6-3.Schematic_6-3_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_6-2_C,Jetpack,EST_Milestone,5,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_6-2.Schematic_6-2_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_5-5-1_C,Petroleum Power 2,EST_Custom,5,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_5-5-1.Schematic_5-5-1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_5-5_C,Petroleum Power,EST_Milestone,5,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_5-5.Schematic_5-5_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_5-3_C,Logistics Mk.3,EST_Milestone,4,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_5-3.Schematic_5-3_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_4-5_C,FICSIT Blueprints,EST_Milestone,4,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_4-5.Schematic_4-5_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_4-3_C,Expanded Power Infrastructure,EST_Milestone,4,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_4-3.Schematic_4-3_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_4-2_C,Enhanced Asset Security,EST_Milestone,3,180.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_4-2.Schematic_4-2_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_3-3_C,Vehicular Transport,EST_Milestone,3,240.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_3-3.Schematic_3-3_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_3-2_C,Logistics Mk.2,EST_Milestone,2,360.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_3-2.Schematic_3-2_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_2-3_C,Jump Pads,EST_Milestone,2,240.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_2-3.Schematic_2-3_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_1-3_C,Field Research,EST_Milestone,1,180.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_1-3.Schematic_1-3_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_1-2_C,Logistics,EST_Milestone,1,240.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_1-2.Schematic_1-2_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_Somersloop_C,Somersloop Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_Somersloop.Schematic_Trinket_Somersloop_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_Nut_C,Golden Nut Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_Nut.Schematic_Trinket_Nut_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_NuclearWaste_C,Nuclear Waste Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_NuclearWaste.Schematic_Trinket_NuclearWaste_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_FicsmasStar_C,Wonder Star Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_FicsmasStar.Schematic_Trinket_FicsmasStar_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_FicsmasBall_C,Red Ornament Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_FicsmasBall.Schematic_Trinket_FicsmasBall_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_FicsitCoupon_C,Coupon Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_FicsitCoupon.Schematic_Trinket_FicsitCoupon_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_Default_C,Wrench Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_Default.Schematic_Trinket_Default_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_Checkit_C,Checkit Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_Checkit.Schematic_Trinket_Checkit_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_Alpaca_C,Alpaca Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_Alpaca.Schematic_Trinket_Alpaca_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Trinket_AirFreshener_C,Fresh Factory Trinket,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Trinkets/Schematic_Trinket_AirFreshener.Schematic_Trinket_AirFreshener_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Welder_C,Welder Helmet,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Welder.Schematic_Helmet_Welder_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Scout_C,Scout Helmet,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Scout.Schematic_Helmet_Scout_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Scarf_C,Neko Helmet,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Scarf.Schematic_Helmet_Scarf_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Neon_C,Neon Helmet,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Neon.Schematic_Helmet_Neon_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Neko_C,Neko Helmet,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Neko.Schematic_Helmet_Neko_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Mecha_C,,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Mecha.Schematic_Helmet_Mecha_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Golden_C,Golden Helmet,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Golden.Schematic_Helmet_Golden_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Ficsmas_C,FICSMAS Hat,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Ficsmas.Schematic_Helmet_Ficsmas_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Doggo_C,,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Doggo.Schematic_Helmet_Doggo_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Default_C,Standard FICSIT Helmet,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Default.Schematic_Helmet_Default_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Coffee_C,,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Coffee.Schematic_Helmet_Coffee_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Bobble_C,Bobblehead Helmet,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Bobble.Schematic_Helmet_Bobble_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Helmet_Beta_C,B-374 Helmet,EST_Customization,0,600.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/Helmets/Schematic_Helmet_Beta.Schematic_Helmet_Beta_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Skin_Buildgun_Striped_C,Striped Build Gun,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/BuildGunSkins/Schematic_Skin_Buildgun_Striped.Schematic_Skin_Buildgun_Striped_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Skin_Buildgun_Neon_C,Neon Build Gun,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/BuildGunSkins/Schematic_Skin_Buildgun_Neon.Schematic_Skin_Buildgun_Neon_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Skin_Buildgun_HalfNHalf_C,FICSIT Half 'n' Half Build Gun,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/BuildGunSkins/Schematic_Skin_Buildgun_HalfNHalf.Schematic_Skin_Buildgun_HalfNHalf_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Skin_Buildgun_Golden_C,Golden Build Gun,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/BuildGunSkins/Schematic_Skin_Buildgun_Golden.Schematic_Skin_Buildgun_Golden_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Skin_Buildgun_Default_C,Standard FICSIT Build Gun,EST_Customization,0,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Pioneercosmetics/BuildGunSkins/Schematic_Skin_Buildgun_Default.Schematic_Skin_Buildgun_Default_C,docs_a81d250e96aa,local_game_docs_en_us
