poi_id,poi_type,source_object_id,source_cell,source_category,source_class,east_m,north_m,elevation_m,source_game_build,source_sha256
poi_502094_0080,crash_site,Persistent_Level:PersistentLevel.BP_DropPod_C_UAID_04421A9713F03C7C01_1131248715,DJQW1LZU5CE99MVZCG2RLHLF5,crashed_drop_pod,BP_DropPod_C,1883.04,-170.59,129.49,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0081,crash_site,Persistent_Level:PersistentLevel.BP_DropPod38,DLE86DOPJAXQGGYIWUP49D5QK,crashed_drop_pod,BP_DropPod_C,842.561,1711.225,-2.907,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0082,crash_site,Persistent_Level:PersistentLevel.BP_DropPod5_9,DOTOWZSS2Q85LQJN13NS73MEK,crashed_drop_pod,BP_DropPod_C,3492.953,388.32,-14.853,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0083,crash_site,Persistent_Level:PersistentLevel.BP_DropPod3_2,DU5G5MM6ATHZG5C03HBSN73BY,crashed_drop_pod,BP_DropPod_C,-561.443,728.641,276.684,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0084,crash_site,Persistent_Level:PersistentLevel.BP_DropPod39_UAID_40B076DF2F79F35F01_1355966267,E37VG0A7EIE3AG92KZ7EZN4K1,crashed_drop_pod,BP_DropPod_C,526.865,1636.046,154.139,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0085,crash_site,Persistent_Level:PersistentLevel.BP_DropPod6,ECOHP6A2SCQQQEUIIEDYDWS9E,crashed_drop_pod,BP_DropPod_C,2727.151,-280.877,-15.861,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0086,crash_site,Persistent_Level:PersistentLevel.BP_DropPod_C_UAID_04421A9713F020A401_1123860977,EIYYCRMGCGIJNU0VZENZO30S3,crashed_drop_pod,BP_DropPod_C,-1645.91,-1556.11,123.83,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0087,crash_site,Persistent_Level:PersistentLevel.BP_DropPod32_1,EZ0QWW5SWJ1ARG34RYCZQTQWX,crashed_drop_pod,BP_DropPod_C,903.139,-1295.838,91.125,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0088,crash_site,Persistent_Level:PersistentLevel.BP_DropPod_C_UAID_04421A9713F03B7C01_1807913538,EZAHXO91013LX1LBFIXQWR26W,crashed_drop_pod,BP_DropPod_C,1210.61,-453.24,173.73,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0089,crash_site,Persistent_Level:PersistentLevel.BP_DropPod_C_9,F3DKOII5P8LBQS10KADCGXCX3,crashed_drop_pod,BP_DropPod_C,-947.089,-403.376,198.324,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0090,crash_site,Persistent_Level:PersistentLevel.BP_DropPod14_389,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-431.44,-1458.2,74.72,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0091,crash_site,Persistent_Level:PersistentLevel.BP_DropPod15_821,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1892.581,-1163.31,-17.643,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0092,crash_site,Persistent_Level:PersistentLevel.BP_DropPod18,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-2595.771,-1050.488,-15.482,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0093,crash_site,Persistent_Level:PersistentLevel.BP_DropPod1_0,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-892.84,506.3,160.19,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0094,crash_site,Persistent_Level:PersistentLevel.BP_DropPod1_1,Persistent_Level,crashed_drop_pod,BP_DropPod_C,2932.993,-0.518,5.229,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0095,crash_site,Persistent_Level:PersistentLevel.BP_DropPod1_3,Persistent_Level,crashed_drop_pod,BP_DropPod_C,469.518,-2218.591,59.173,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0096,crash_site,Persistent_Level:PersistentLevel.BP_DropPod1_9,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1184.808,-749.298,169.954,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0097,crash_site,Persistent_Level:PersistentLevel.BP_DropPod20,Persistent_Level,crashed_drop_pod,BP_DropPod_C,666.524,136.421,134.209,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0098,crash_site,Persistent_Level:PersistentLevel.BP_DropPod23,Persistent_Level,crashed_drop_pod,BP_DropPod_C,3602.85,2175.586,39.007,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0099,crash_site,Persistent_Level:PersistentLevel.BP_DropPod2_2,Persistent_Level,crashed_drop_pod,BP_DropPod_C,2322.554,-799.256,-12.757,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0100,crash_site,Persistent_Level:PersistentLevel.BP_DropPod3_1,Persistent_Level,crashed_drop_pod,BP_DropPod_C,178.077,1369.228,136.22,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0101,crash_site,Persistent_Level:PersistentLevel.BP_DropPod3_7,Persistent_Level,crashed_drop_pod,BP_DropPod_C,2750.7,525.85,59.801,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0102,crash_site,Persistent_Level:PersistentLevel.BP_DropPod3_8,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-569.876,1449.276,22.024,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0103,crash_site,Persistent_Level:PersistentLevel.BP_DropPod4,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1112.129,1130.406,120.362,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0104,crash_site,Persistent_Level:PersistentLevel.BP_DropPod40_1163,Persistent_Level,crashed_drop_pod,BP_DropPod_C,213.734,-1323.363,25.108,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0105,crash_site,Persistent_Level:PersistentLevel.BP_DropPod41_8375,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-99.884,-2276.255,-10.173,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0106,crash_site,Persistent_Level:PersistentLevel.BP_DropPod44_10,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1097.75,1627.3,155.7,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0107,crash_site,Persistent_Level:PersistentLevel.BP_DropPod4_4,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1913.662,-376.942,56.767,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0108,crash_site,Persistent_Level:PersistentLevel.BP_DropPod4_6,Persistent_Level,crashed_drop_pod,BP_DropPod_C,883.237,-1889.136,14.201,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0109,crash_site,Persistent_Level:PersistentLevel.BP_DropPod5_10,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1565.697,-1917.678,-93.121,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0110,crash_site,Persistent_Level:PersistentLevel.BP_DropPod5_13,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1526.766,-338.646,192.835,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0111,crash_site,Persistent_Level:PersistentLevel.BP_DropPod5_26,Persistent_Level,crashed_drop_pod,BP_DropPod_C,350.961,-164.923,227.05,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0112,crash_site,Persistent_Level:PersistentLevel.BP_DropPod5_6,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1272.159,1168.67,-13.973,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0113,crash_site,Persistent_Level:PersistentLevel.BP_DropPod7_5615,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1219.94,-1669.16,-0.49,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0114,crash_site,Persistent_Level:PersistentLevel.BP_DropPod9_1568,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1291.15,-601.65,48.0,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0115,crash_site,Persistent_Level:PersistentLevel.BP_DropPod_1145,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1570.8,670.282,117.665,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0116,crash_site,Persistent_Level:PersistentLevel.BP_DropPod_C_1,Persistent_Level,crashed_drop_pod,BP_DropPod_C,809.8,441.0,83.03,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0117,crash_site,Persistent_Level:PersistentLevel.BP_DropPod_C_7,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-2473.036,1423.483,45.242,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0118,crash_site,Persistent_Level:PersistentLevel.BP_DropPod_C_8,Persistent_Level,crashed_drop_pod,BP_DropPod_C,646.966,-1560.387,140.672,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0119,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT29,015RYOHOFH7CVMMFME4056P54,mercer_sphere,BP_WAT2_C,228.783,-2853.109,-4.926,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0120,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT29_11,02M8DS4U0NQ5C1G41ZN0B87KJ,mercer_sphere,BP_WAT2_C,1431.626,486.053,9.779,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0121,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_18,03ZCPBHIVK00B2FFLHN6JMVAG,mercer_sphere,BP_WAT2_C,1889.5,1680.6,237.38,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0122,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_04421A9713F03A7C01_1499181354,04HYN5W55FAATI40HRK7JCCK7,mercer_sphere,BP_WAT2_C,1379.71,-670.38,126.68,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0123,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT112_14,05T77O664VCG76XIK7PCWON5H,mercer_sphere,BP_WAT2_C,1868.2,2041.85,256.48,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0124,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_04421A9713F01D6201_1995497755,090RXBQSTNG5C1XD7EGH168JV,mercer_sphere,BP_WAT2_C,2337.08,2153.82,42.96,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0125,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT51,090RXBQSTNG5C1XD7EGH168JV,mercer_sphere,BP_WAT2_C,2343.887,2240.031,136.228,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0126,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT76,090RXBQSTNG5C1XD7EGH168JV,mercer_sphere,BP_WAT2_C,2250.437,2158.331,12.838,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0127,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_11,091CKM3H3UI1DBT79RXLW2J33,mercer_sphere,BP_WAT2_C,1740.67,-1187.73,104.65,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0128,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_6,0A2MGPVG4NN3PY8XM8661V6OF,mercer_sphere,BP_WAT2_C,362.81,1696.56,117.872,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0129,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT26_7,0AFMHN0PYXRAZ32AHLUVLF9KG,mercer_sphere,BP_WAT2_C,1289.594,-2524.043,-17.735,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0130,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT77,0HZHRXOVC1IB2TIL7442CSN33,mercer_sphere,BP_WAT2_C,-420.83,2107.671,26.494,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0131,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT24_3,0JMESHD2WUF1ZM0KQ6ON3JKG9,mercer_sphere,BP_WAT2_C,-220.61,440.71,203.047,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0132,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT1_9,0KRL3VQVHZQNVHGD96KREOOR8,mercer_sphere,BP_WAT2_C,490.635,945.679,176.926,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0133,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT3_UAID_40B076DF2F795E7801_2071161425,0KRL3VQVHZQNVHGD96KREOOR8,mercer_sphere,BP_WAT2_C,402.865,964.685,93.427,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0134,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT4,0KRL3VQVHZQNVHGD96KREOOR8,mercer_sphere,BP_WAT2_C,373.996,1125.623,107.814,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0135,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT27,0KSRDJC6TCGZZ6RQYLKADRHHJ,mercer_sphere,BP_WAT2_C,-1761.405,1459.087,59.937,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0136,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_04421A9713F03A7C01_1798728356,0L64YXAH3DC6JLHPN8J9EG37Y,mercer_sphere,BP_WAT2_C,1091.33,-341.92,103.79,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0137,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_04421A9713F0B37301_1874710112,0L64YXAH3DC6JLHPN8J9EG37Y,mercer_sphere,BP_WAT2_C,1108.39,-489.53,216.02,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0138,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT7,0OX6O83Q7SN4HUKQNYF26PUG1,mercer_sphere,BP_WAT2_C,774.178,1199.83,140.845,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0139,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_04421A9713F0317C01_1516355747,0OZVJ6AU61E93AVTA1PSAVV6S,mercer_sphere,BP_WAT2_C,699.01,-545.45,97.47,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0140,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT12_2,0RXCIC8GHQDYM2E52FZ8X831X,mercer_sphere,BP_WAT2_C,-1019.757,-2784.263,-16.205,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0141,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT22_7,0SVIIM8X6VFVZFIZXFM5281KK,mercer_sphere,BP_WAT2_C,-2389.948,-562.393,-14.612,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0142,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT87,0UT67HZZRI9QYMNAL604R9ZDH,mercer_sphere,BP_WAT2_C,1188.85,-417.88,98.46,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0143,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT17,0V4R2YF23ZAZTMXD16HT5SAIH,mercer_sphere,BP_WAT2_C,-1689.02,1730.16,77.28,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0144,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT104,0X2A31J4BRFODOBMWQR0PFKY8,mercer_sphere,BP_WAT2_C,677.77,1920.821,32.924,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0145,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT7_UAID_40B076DF2F795F7801_1562250602,1021TK291WEHIZ3YBBZBUTZO5,mercer_sphere,BP_WAT2_C,1221.593,1033.09,174.668,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0146,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_04421A9713F0FD6301_1747414245,10TH6LBPL45EHGDNWV7ITGN33,mercer_sphere,BP_WAT2_C,1887.55,-1371.35,120.0,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0147,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_UAID_40B076DF2F796A7301_1664532256,111AK3DFL126G8VUBWQA3FG82,mercer_sphere,BP_WAT2_C,-69.844,1304.028,210.743,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0148,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT126,136GIYGVORSSJ0WM2FJHWMSX7,mercer_sphere,BP_WAT2_C,-1388.253,382.376,7.997,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0149,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT122_3,16TS5SGLAB5OGQMHLQT1K027S,mercer_sphere,BP_WAT2_C,2132.0,1935.2,245.67,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0150,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT130,17R28KVDFQ7MNZJNP8NV5JXHX,mercer_sphere,BP_WAT2_C,-1990.173,416.177,7.637,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0151,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_5,1CWS3JV6X8NQBUYGJ9L3IUUXB,mercer_sphere,BP_WAT2_C,508.244,325.218,133.893,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0152,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_04421A9713F0226201_2044450637,1HRAUJQC1VCL44403AS93F4FC,mercer_sphere,BP_WAT2_C,2247.84,1579.18,45.18,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0153,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT9,1HV28XR4NNA4Z5C08E7LC6S1M,mercer_sphere,BP_WAT2_C,1820.16,-930.31,66.73,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0154,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT44,1MZ2DS1EE8D6Z85TCCZ9X54D4,mercer_sphere,BP_WAT2_C,3180.988,2832.29,-17.567,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0155,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT106,1P769INAVF9EGI0MSYPHJE2QT,mercer_sphere,BP_WAT2_C,1520.32,2042.17,86.86,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0156,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT113_2,1P769INAVF9EGI0MSYPHJE2QT,mercer_sphere,BP_WAT2_C,1408.2,2064.25,26.29,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0157,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_40B076DF2F794FA001_1689147024,1PFD6KTXEBD26ONLZBYDGBNHX,mercer_sphere,BP_WAT2_C,2894.0,1500.62,35.08,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0158,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_04421A9713F087BE01_1872685562,1PQ7FRCVAG4RLCU9QEB4PAQNB,mercer_sphere,BP_WAT2_C,-1658.54,-1102.02,111.82,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0159,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT105,1PZDL73SVDH2253GGOKTIEQCS,mercer_sphere,BP_WAT2_C,791.987,1595.561,159.534,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0160,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT20,1PZDL73SVDH2253GGOKTIEQCS,mercer_sphere,BP_WAT2_C,742.73,1557.74,215.425,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0161,mercer_sphere,Persistent_Level:PersistentLevel.BP_WAT2_C_UAID_40B076DF2F793DA801_1139638307,1RDHUYU7FUM60GUGIOLC631WZ,mercer_sphere,BP_WAT2_C,2114.2,835.64,117.61,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
