socket_id,source_object_id,source_class,source_kind,east_m,north_m,elevation_m,core_socket_id,source_game_build,source_sha256
BP_ResourceNode536,Persistent_Level:PersistentLevel.BP_ResourceNode536,BP_ResourceNode_C,resource_node,-422.730977,-1321.509688,86.687656,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode537,Persistent_Level:PersistentLevel.BP_ResourceNode537,BP_ResourceNode_C,resource_node,-604.53418,-1416.956719,84.167842,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode538,Persistent_Level:PersistentLevel.BP_ResourceNode538,BP_ResourceNode_C,resource_node,-419.283203,-2069.076406,-22.282329,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode539,Persistent_Level:PersistentLevel.BP_ResourceNode539,BP_ResourceNode_C,resource_node,-439.401641,-2079.924688,-22.282329,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode53_510,Persistent_Level:PersistentLevel.BP_ResourceNode53_510,BP_ResourceNode_C,resource_node,-217.58373,1453.1175,100.216787,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode540,Persistent_Level:PersistentLevel.BP_ResourceNode540,BP_ResourceNode_C,resource_node,-333.281836,-2316.261562,-13.943503,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode541,Persistent_Level:PersistentLevel.BP_ResourceNode541,BP_ResourceNode_C,resource_node,-382.494648,-1279.752109,88.114971,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode542,Persistent_Level:PersistentLevel.BP_ResourceNode542,BP_ResourceNode_C,resource_node,-414.844883,-1257.935859,86.449326,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode543,Persistent_Level:PersistentLevel.BP_ResourceNode543,BP_ResourceNode_C,resource_node,5.717422,-2838.020938,-11.397622,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode544,Persistent_Level:PersistentLevel.BP_ResourceNode544,BP_ResourceNode_C,resource_node,-11.260554,-2853.0125,-11.397622,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode545,Persistent_Level:PersistentLevel.BP_ResourceNode545,BP_ResourceNode_C,resource_node,-449.220469,-3022.735625,-25.431182,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode546,Persistent_Level:PersistentLevel.BP_ResourceNode546,BP_ResourceNode_C,resource_node,-504.065273,-3028.707188,-25.833333,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode547,Persistent_Level:PersistentLevel.BP_ResourceNode547,BP_ResourceNode_C,resource_node,-212.650898,-2831.4775,-25.311895,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode547_UAID_40B076DF2F79ADE101_1836911209,Persistent_Level:PersistentLevel.BP_ResourceNode547_UAID_40B076DF2F79ADE101_1836911209,BP_ResourceNode_C,resource_node,808.320395,-2424.782069,-44.440462,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode547_UAID_40B076DF2F79AEE101_1979010387,Persistent_Level:PersistentLevel.BP_ResourceNode547_UAID_40B076DF2F79AEE101_1979010387,BP_ResourceNode_C,resource_node,580.306172,-823.048833,118.006656,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode548,Persistent_Level:PersistentLevel.BP_ResourceNode548,BP_ResourceNode_C,resource_node,39.981523,-2711.20625,-41.079634,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode549,Persistent_Level:PersistentLevel.BP_ResourceNode549,BP_ResourceNode_C,resource_node,41.277695,-2732.418125,-41.079634,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode54_833,Persistent_Level:PersistentLevel.BP_ResourceNode54_833,BP_ResourceNode_C,resource_node,-418.446055,1524.121094,92.271572,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode550,Persistent_Level:PersistentLevel.BP_ResourceNode550,BP_ResourceNode_C,resource_node,160.918359,-2641.53125,-38.241799,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode551,Persistent_Level:PersistentLevel.BP_ResourceNode551,BP_ResourceNode_C,resource_node,-541.009609,-2294.170156,-38.457517,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode552,Persistent_Level:PersistentLevel.BP_ResourceNode552,BP_ResourceNode_C,resource_node,-1942.303438,1404.219531,-12.419169,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode553,Persistent_Level:PersistentLevel.BP_ResourceNode553,BP_ResourceNode_C,resource_node,-413.014062,-2885.580312,-25.455698,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode554,Persistent_Level:PersistentLevel.BP_ResourceNode554,BP_ResourceNode_C,resource_node,-371.420742,-2015.381562,-30.564609,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode555,Persistent_Level:PersistentLevel.BP_ResourceNode555,BP_ResourceNode_C,resource_node,-625.367734,-2280.425938,-32.791113,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode556,Persistent_Level:PersistentLevel.BP_ResourceNode556,BP_ResourceNode_C,resource_node,-1105.217656,-2497.216719,-53.496841,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode557,Persistent_Level:PersistentLevel.BP_ResourceNode557,BP_ResourceNode_C,resource_node,-944.774219,-2282.432656,-23.993713,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode558,Persistent_Level:PersistentLevel.BP_ResourceNode558,BP_ResourceNode_C,resource_node,-89.966377,-2935.123125,-25.272478,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode559,Persistent_Level:PersistentLevel.BP_ResourceNode559,BP_ResourceNode_C,resource_node,-893.793516,-1367.630781,-39.486487,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode55_1215,Persistent_Level:PersistentLevel.BP_ResourceNode55_1215,BP_ResourceNode_C,resource_node,-470.854023,1410.546719,80.744297,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode560,Persistent_Level:PersistentLevel.BP_ResourceNode560,BP_ResourceNode_C,resource_node,-867.884375,-1382.013438,-36.136011,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode561,Persistent_Level:PersistentLevel.BP_ResourceNode561,BP_ResourceNode_C,resource_node,-552.88332,-1290.02875,86.717842,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode562,Persistent_Level:PersistentLevel.BP_ResourceNode562,BP_ResourceNode_C,resource_node,-716.730781,-1065.113125,84.661514,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode563,Persistent_Level:PersistentLevel.BP_ResourceNode563,BP_ResourceNode_C,resource_node,2717.706875,-1004.324766,-12.94798,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode563_UAID_40B076DF2F79B7E101_1869159978,Persistent_Level:PersistentLevel.BP_ResourceNode563_UAID_40B076DF2F79B7E101_1869159978,BP_ResourceNode_C,resource_node,2256.506515,-1476.479865,-1.934352,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode563_UAID_40B076DF2F79B8E101_1620414156,Persistent_Level:PersistentLevel.BP_ResourceNode563_UAID_40B076DF2F79B8E101_1620414156,BP_ResourceNode_C,resource_node,2214.806333,-1465.938844,-2.000909,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode563_UAID_40B076DF2F79B9E101_1570060334,Persistent_Level:PersistentLevel.BP_ResourceNode563_UAID_40B076DF2F79B9E101_1570060334,BP_ResourceNode_C,resource_node,2334.326515,-1456.029865,-2.674352,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode563_UAID_40B076DF2F79BBE101_1434258671,Persistent_Level:PersistentLevel.BP_ResourceNode563_UAID_40B076DF2F79BBE101_1434258671,BP_ResourceNode_C,resource_node,2332.929865,-1398.799862,-3.044352,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode564,Persistent_Level:PersistentLevel.BP_ResourceNode564,BP_ResourceNode_C,resource_node,2849.862812,-1118.940703,-16.057148,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode565_8,Persistent_Level:PersistentLevel.BP_ResourceNode565_8,BP_ResourceNode_C,resource_node,2427.5675,-879.330938,-6.17177,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode566,Persistent_Level:PersistentLevel.BP_ResourceNode566,BP_ResourceNode_C,resource_node,-56.335938,-442.740625,210.65998,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode567,Persistent_Level:PersistentLevel.BP_ResourceNode567,BP_ResourceNode_C,resource_node,2458.615469,-43.789429,5.736341,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode568,Persistent_Level:PersistentLevel.BP_ResourceNode568,BP_ResourceNode_C,resource_node,-52.926836,-920.751953,227.563262,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode569,Persistent_Level:PersistentLevel.BP_ResourceNode569,BP_ResourceNode_C,resource_node,-433.269688,-1302.543828,86.622705,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode570,Persistent_Level:PersistentLevel.BP_ResourceNode570,BP_ResourceNode_C,resource_node,2707.860625,-1201.110156,-0.545227,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode571,Persistent_Level:PersistentLevel.BP_ResourceNode571,BP_ResourceNode_C,resource_node,-536.154258,-1603.755625,33.558899,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F795EE801_1339162695,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F795EE801_1339162695,BP_ResourceNode_C,resource_node,1538.536841,-841.627796,95.056003,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F796BE101_1963012602,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F796BE101_1963012602,BP_ResourceNode_C,resource_node,2060.031684,-1812.373124,103.473202,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F796FE101_1569477308,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F796FE101_1569477308,BP_ResourceNode_C,resource_node,2099.267356,-1629.747574,53.483791,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7971E101_2069219665,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7971E101_2069219665,BP_ResourceNode_C,resource_node,-1447.460914,-644.186038,31.369489,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7972E101_1083579843,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7972E101_1083579843,BP_ResourceNode_C,resource_node,-1484.296851,-563.099542,31.276848,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7973E101_1125437021,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7973E101_1125437021,BP_ResourceNode_C,resource_node,-2810.343977,1426.949725,-16.359777,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7974E101_1439035199,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7974E101_1439035199,BP_ResourceNode_C,resource_node,-2717.934867,1462.291068,-16.288964,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7974E101_1674467201,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7974E101_1674467201,BP_ResourceNode_C,resource_node,-2754.564867,1658.701068,-16.218964,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F797DE001_1807610722,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F797DE001_1807610722,BP_ResourceNode_C,resource_node,1511.312904,-753.109111,97.144436,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7980E001_1705275252,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7980E001_1705275252,BP_ResourceNode_C,resource_node,1556.004853,-1131.115727,60.262465,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7981E001_1464253430,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7981E001_1464253430,BP_ResourceNode_C,resource_node,1774.780249,-1299.052755,103.774583,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7983E001_1088885785,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7983E001_1088885785,BP_ResourceNode_C,resource_node,2148.940249,-1167.562755,108.014583,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7983E001_1840982787,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7983E001_1840982787,BP_ResourceNode_C,resource_node,2397.750249,-1483.052755,66.624583,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7984E001_1384492965,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7984E001_1384492965,BP_ResourceNode_C,resource_node,1938.690249,-1165.852755,102.484583,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F7984E001_1664435967,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F7984E001_1664435967,BP_ResourceNode_C,resource_node,1808.200249,-1411.952755,93.944583,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode573_UAID_40B076DF2F79ACE101_1257410031,Persistent_Level:PersistentLevel.BP_ResourceNode573_UAID_40B076DF2F79ACE101_1257410031,BP_ResourceNode_C,resource_node,-2656.944867,1625.711068,15.261036,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode574,Persistent_Level:PersistentLevel.BP_ResourceNode574,BP_ResourceNode_C,resource_node,903.757891,-807.138438,101.165605,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode575,Persistent_Level:PersistentLevel.BP_ResourceNode575,BP_ResourceNode_C,resource_node,-800.891875,-2047.465,15.445308,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode576,Persistent_Level:PersistentLevel.BP_ResourceNode576,BP_ResourceNode_C,resource_node,380.001719,-917.359531,-48.090513,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode577,Persistent_Level:PersistentLevel.BP_ResourceNode577,BP_ResourceNode_C,resource_node,-556.93168,-1943.704844,-25.570276,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode578,Persistent_Level:PersistentLevel.BP_ResourceNode578,BP_ResourceNode_C,resource_node,-571.610625,-1927.727031,-25.133726,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode579,Persistent_Level:PersistentLevel.BP_ResourceNode579,BP_ResourceNode_C,resource_node,-589.193945,-1958.929375,-21.955679,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode57_UAID_40B076DF2F7935DF01_1413169977,Persistent_Level:PersistentLevel.BP_ResourceNode57_UAID_40B076DF2F7935DF01_1413169977,BP_ResourceNode_C,resource_node,550.416214,1306.412698,71.562831,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode57_UAID_40B076DF2F7991DF01_1459615180,Persistent_Level:PersistentLevel.BP_ResourceNode57_UAID_40B076DF2F7991DF01_1459615180,BP_ResourceNode_C,resource_node,622.899679,1374.241189,83.254238,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode580,Persistent_Level:PersistentLevel.BP_ResourceNode580,BP_ResourceNode_C,resource_node,-617.572695,-1946.337188,-20.4201,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode581,Persistent_Level:PersistentLevel.BP_ResourceNode581,BP_ResourceNode_C,resource_node,2764.5275,2503.31375,12.606814,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode582,Persistent_Level:PersistentLevel.BP_ResourceNode582,BP_ResourceNode_C,resource_node,2964.997812,-132.535117,-8.817694,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode583_1,Persistent_Level:PersistentLevel.BP_ResourceNode583_1,BP_ResourceNode_C,resource_node,2559.084531,30.711897,35.832832,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode584,Persistent_Level:PersistentLevel.BP_ResourceNode584,BP_ResourceNode_C,resource_node,-87.008477,-2834.39625,-11.370134,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode585,Persistent_Level:PersistentLevel.BP_ResourceNode585,BP_ResourceNode_C,resource_node,-102.335449,-2910.349062,-24.756526,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode586,Persistent_Level:PersistentLevel.BP_ResourceNode586,BP_ResourceNode_C,resource_node,-433.216914,-2395.534688,-38.108611,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode587,Persistent_Level:PersistentLevel.BP_ResourceNode587,BP_ResourceNode_C,resource_node,-660.765312,-2968.707188,-61.024258,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode588,Persistent_Level:PersistentLevel.BP_ResourceNode588,BP_ResourceNode_C,resource_node,-1673.598281,1456.825781,-19.141226,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode588_UAID_40B076DF2F79CEDF01_1910960903,Persistent_Level:PersistentLevel.BP_ResourceNode588_UAID_40B076DF2F79CEDF01_1910960903,BP_ResourceNode_C,resource_node,-1719.860936,1441.455816,-20.301939,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode589,Persistent_Level:PersistentLevel.BP_ResourceNode589,BP_ResourceNode_C,resource_node,83.415293,-1475.717031,-95.998828,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode589_UAID_40B076DF2F79B1E101_1767545917,Persistent_Level:PersistentLevel.BP_ResourceNode589_UAID_40B076DF2F79B1E101_1767545917,BP_ResourceNode_C,resource_node,1350.051918,-1231.754846,123.113195,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode589_UAID_40B076DF2F79B2E101_1298360096,Persistent_Level:PersistentLevel.BP_ResourceNode589_UAID_40B076DF2F79B2E101_1298360096,BP_ResourceNode_C,resource_node,1468.610045,-1150.627928,122.961414,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode590,Persistent_Level:PersistentLevel.BP_ResourceNode590,BP_ResourceNode_C,resource_node,171.638223,-2807.879062,27.680454,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode591,Persistent_Level:PersistentLevel.BP_ResourceNode591,BP_ResourceNode_C,resource_node,-475.343555,-2896.065938,-25.264792,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode592,Persistent_Level:PersistentLevel.BP_ResourceNode592,BP_ResourceNode_C,resource_node,-501.019023,-2844.780312,-26.147639,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode593,Persistent_Level:PersistentLevel.BP_ResourceNode593,BP_ResourceNode_C,resource_node,-287.03168,-1982.104844,-19.970276,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode594,Persistent_Level:PersistentLevel.BP_ResourceNode594,BP_ResourceNode_C,resource_node,4047.881562,1139.605859,6.346417,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode595,Persistent_Level:PersistentLevel.BP_ResourceNode595,BP_ResourceNode_C,resource_node,-2170.5225,-112.421445,177.053828,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode596,Persistent_Level:PersistentLevel.BP_ResourceNode596,BP_ResourceNode_C,resource_node,-1773.672031,-449.98918,237.658691,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode597,Persistent_Level:PersistentLevel.BP_ResourceNode597,BP_ResourceNode_C,resource_node,-1505.747969,0.225576,195.05623,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode598_0,Persistent_Level:PersistentLevel.BP_ResourceNode598_0,BP_ResourceNode_C,resource_node,-758.931562,-516.369609,191.459531,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode599,Persistent_Level:PersistentLevel.BP_ResourceNode599,BP_ResourceNode_C,resource_node,-609.608867,-961.960859,212.34123,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode59_755,Persistent_Level:PersistentLevel.BP_ResourceNode59_755,BP_ResourceNode_C,resource_node,207.76252,1349.700469,168.818359,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode5_381,Persistent_Level:PersistentLevel.BP_ResourceNode5_381,BP_ResourceNode_C,resource_node,-1077.391016,1306.399609,-15.254753,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode600,Persistent_Level:PersistentLevel.BP_ResourceNode600,BP_ResourceNode_C,resource_node,-299.2575,-396.930586,213.077637,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode601,Persistent_Level:PersistentLevel.BP_ResourceNode601,BP_ResourceNode_C,resource_node,-648.430352,77.384907,226.266641,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode602,Persistent_Level:PersistentLevel.BP_ResourceNode602,BP_ResourceNode_C,resource_node,330.247461,-0.694781,230.764062,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode603,Persistent_Level:PersistentLevel.BP_ResourceNode603,BP_ResourceNode_C,resource_node,576.234531,-454.632148,248.953262,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode604,Persistent_Level:PersistentLevel.BP_ResourceNode604,BP_ResourceNode_C,resource_node,83.484307,-704.32,232.446504,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode605,Persistent_Level:PersistentLevel.BP_ResourceNode605,BP_ResourceNode_C,resource_node,-1077.938672,-318.554727,224.282539,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode606,Persistent_Level:PersistentLevel.BP_ResourceNode606,BP_ResourceNode_C,resource_node,-1410.715156,-396.620273,191.446602,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode607,Persistent_Level:PersistentLevel.BP_ResourceNode607,BP_ResourceNode_C,resource_node,-1436.121037,-207.281798,194.577244,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode609,Persistent_Level:PersistentLevel.BP_ResourceNode609,BP_ResourceNode_C,resource_node,-537.81875,-330.032734,200.122344,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode60_984,Persistent_Level:PersistentLevel.BP_ResourceNode60_984,BP_ResourceNode_C,resource_node,751.148438,1230.034766,136.303262,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
