source_object_id,source_cell,source_category,source_class,east_m,north_m,elevation_m,source_game_build,source_sha256
Persistent_Level:PersistentLevel.BP_DropPod32_1,EZ0QWW5SWJ1ARG34RYCZQTQWX,crashed_drop_pod,BP_DropPod_C,903.139,-1295.838,91.125,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod_C_UAID_04421A9713F03B7C01_1807913538,EZAHXO91013LX1LBFIXQWR26W,crashed_drop_pod,BP_DropPod_C,1210.61,-453.24,173.73,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod_C_9,F3DKOII5P8LBQS10KADCGXCX3,crashed_drop_pod,BP_DropPod_C,-947.089,-403.376,198.324,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod14_389,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-431.44,-1458.2,74.72,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod15_821,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1892.581,-1163.31,-17.643,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod18,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-2595.771,-1050.488,-15.482,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod1_0,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-892.84,506.3,160.19,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod1_1,Persistent_Level,crashed_drop_pod,BP_DropPod_C,2932.993,-0.518,5.229,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod1_3,Persistent_Level,crashed_drop_pod,BP_DropPod_C,469.518,-2218.591,59.173,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod1_9,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1184.808,-749.298,169.954,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod20,Persistent_Level,crashed_drop_pod,BP_DropPod_C,666.524,136.421,134.209,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod23,Persistent_Level,crashed_drop_pod,BP_DropPod_C,3602.85,2175.586,39.007,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod2_2,Persistent_Level,crashed_drop_pod,BP_DropPod_C,2322.554,-799.256,-12.757,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod3_1,Persistent_Level,crashed_drop_pod,BP_DropPod_C,178.077,1369.228,136.22,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod3_7,Persistent_Level,crashed_drop_pod,BP_DropPod_C,2750.7,525.85,59.801,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod3_8,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-569.876,1449.276,22.024,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod4,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1112.129,1130.406,120.362,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod40_1163,Persistent_Level,crashed_drop_pod,BP_DropPod_C,213.734,-1323.363,25.108,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod41_8375,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-99.884,-2276.255,-10.173,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod44_10,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1097.75,1627.3,155.7,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod4_4,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1913.662,-376.942,56.767,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod4_6,Persistent_Level,crashed_drop_pod,BP_DropPod_C,883.237,-1889.136,14.201,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod5_10,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1565.697,-1917.678,-93.121,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod5_13,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1526.766,-338.646,192.835,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod5_26,Persistent_Level,crashed_drop_pod,BP_DropPod_C,350.961,-164.923,227.05,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod5_6,Persistent_Level,crashed_drop_pod,BP_DropPod_C,1272.159,1168.67,-13.973,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod7_5615,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1219.94,-1669.16,-0.49,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod9_1568,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1291.15,-601.65,48.0,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod_1145,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-1570.8,670.282,117.665,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod_C_1,Persistent_Level,crashed_drop_pod,BP_DropPod_C,809.8,441.0,83.03,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod_C_7,Persistent_Level,crashed_drop_pod,BP_DropPod_C,-2473.036,1423.483,45.242,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_DropPod_C_8,Persistent_Level,crashed_drop_pod,BP_DropPod_C,646.966,-1560.387,140.672,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.BP_UnlockPickup_Customization_C_UAID_40B076DF2F796CF701_1075566000,56TP3T6X7JQVLB54L1NF2KPND,customization_unlock_pickup,BP_UnlockPickup_Customization_C,-1603.56,-664.16,39.8,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FCD201_2085617290,08JGCX3NZ77YP1G4X0QBJ1GZ0,loot_cache,FGItemPickup_Spawnable,-781.339,-906.489,201.623,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FCD201_2085719291,08JGCX3NZ77YP1G4X0QBJ1GZ0,loot_cache,FGItemPickup_Spawnable,-769.667,-913.728,202.343,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FCD201_2085720292,08JGCX3NZ77YP1G4X0QBJ1GZ0,loot_cache,FGItemPickup_Spawnable,-772.878,-917.592,202.187,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FCD201_2085721293,08JGCX3NZ77YP1G4X0QBJ1GZ0,loot_cache,FGItemPickup_Spawnable,-764.767,-908.715,202.503,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FCD201_2085723294,08JGCX3NZ77YP1G4X0QBJ1GZ0,loot_cache,FGItemPickup_Spawnable,-772.412,-896.377,202.127,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FCD201_2085725295,08JGCX3NZ77YP1G4X0QBJ1GZ0,loot_cache,FGItemPickup_Spawnable,-774.454,-899.124,201.949,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79ABCB01_1811242624,0HH0P11CB4KN8JME62HOE0I4Y,loot_cache,FGItemPickup_Spawnable,-1231.766,1665.4,291.61,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79ABCB01_1811271625,0HH0P11CB4KN8JME62HOE0I4Y,loot_cache,FGItemPickup_Spawnable,-1240.511,1675.215,292.584,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79ABCB01_1811272626,0HH0P11CB4KN8JME62HOE0I4Y,loot_cache,FGItemPickup_Spawnable,-1265.637,1671.933,296.5,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79ABCB01_1811273627,0HH0P11CB4KN8JME62HOE0I4Y,loot_cache,FGItemPickup_Spawnable,-1241.28,1679.93,292.66,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79ABCB01_1811274628,0HH0P11CB4KN8JME62HOE0I4Y,loot_cache,FGItemPickup_Spawnable,-1248.35,1687.063,293.067,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79ABCB01_1811275629,0HH0P11CB4KN8JME62HOE0I4Y,loot_cache,FGItemPickup_Spawnable,-1247.365,1669.891,294.214,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7939C301_2122903128,0I32DKV9HOOXGL9ULFBPIW8IT,loot_cache,FGItemPickup_Spawnable,-1466.78,1365.66,21.157,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7939C301_2122939129,0I32DKV9HOOXGL9ULFBPIW8IT,loot_cache,FGItemPickup_Spawnable,-1466.49,1372.08,25.666,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7939C301_2122940130,0I32DKV9HOOXGL9ULFBPIW8IT,loot_cache,FGItemPickup_Spawnable,-1462.46,1374.15,25.906,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7939C301_2122941131,0I32DKV9HOOXGL9ULFBPIW8IT,loot_cache,FGItemPickup_Spawnable,-1463.817,1366.709,21.608,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7939C301_2122942132,0I32DKV9HOOXGL9ULFBPIW8IT,loot_cache,FGItemPickup_Spawnable,-1461.488,1356.875,13.359,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7939C301_2122943133,0I32DKV9HOOXGL9ULFBPIW8IT,loot_cache,FGItemPickup_Spawnable,-1453.32,1358.49,14.067,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790ED201_1745600390,0K0ZTOH4UELEGIRIIYOENF4US,loot_cache,FGItemPickup_Spawnable,2417.885,-1323.201,170.146,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790ED201_1745625391,0K0ZTOH4UELEGIRIIYOENF4US,loot_cache,FGItemPickup_Spawnable,2412.561,-1327.614,170.535,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790ED201_1745626392,0K0ZTOH4UELEGIRIIYOENF4US,loot_cache,FGItemPickup_Spawnable,2414.998,-1332.342,170.045,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790ED201_1745627393,0K0ZTOH4UELEGIRIIYOENF4US,loot_cache,FGItemPickup_Spawnable,2404.346,-1329.35,170.789,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790ED201_1745628394,0K0ZTOH4UELEGIRIIYOENF4US,loot_cache,FGItemPickup_Spawnable,2406.568,-1325.475,170.484,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790ED201_1745628395,0K0ZTOH4UELEGIRIIYOENF4US,loot_cache,FGItemPickup_Spawnable,2401.951,-1316.292,169.836,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F797BC501_1541700845,0KYEUZ1LXKNL8QMY37BZBNLWM,loot_cache,FGItemPickup_Spawnable,1256.229,335.258,82.326,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F797BC501_1541722846,0KYEUZ1LXKNL8QMY37BZBNLWM,loot_cache,FGItemPickup_Spawnable,1259.408,333.782,82.437,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F797BC501_1541723847,0KYEUZ1LXKNL8QMY37BZBNLWM,loot_cache,FGItemPickup_Spawnable,1261.108,342.323,81.791,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F797BC501_1541724848,0KYEUZ1LXKNL8QMY37BZBNLWM,loot_cache,FGItemPickup_Spawnable,1251.126,340.382,81.916,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F797BC501_1541725849,0KYEUZ1LXKNL8QMY37BZBNLWM,loot_cache,FGItemPickup_Spawnable,1247.367,353.403,80.839,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F797BC501_1541726850,0KYEUZ1LXKNL8QMY37BZBNLWM,loot_cache,FGItemPickup_Spawnable,1264.236,346.853,81.583,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FED201_1915149648,0L3U6CJKG4MQPRI2EOOXU0CBK,loot_cache,FGItemPickup_Spawnable,-417.06,-634.474,258.471,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FED201_1915243649,0L3U6CJKG4MQPRI2EOOXU0CBK,loot_cache,FGItemPickup_Spawnable,-403.748,-637.803,258.351,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FED201_1915244650,0L3U6CJKG4MQPRI2EOOXU0CBK,loot_cache,FGItemPickup_Spawnable,-414.31,-640.678,258.089,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FED201_1915246651,0L3U6CJKG4MQPRI2EOOXU0CBK,loot_cache,FGItemPickup_Spawnable,-399.573,-637.111,258.508,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FED201_1915247652,0L3U6CJKG4MQPRI2EOOXU0CBK,loot_cache,FGItemPickup_Spawnable,-414.863,-626.113,259.455,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79FED201_1915248653,0L3U6CJKG4MQPRI2EOOXU0CBK,loot_cache,FGItemPickup_Spawnable,-405.115,-626.459,259.807,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79D6D401_1547215761,0PTNLAI4TEAYU9U0PPRODZVOZ,loot_cache,FGItemPickup_Spawnable,1147.66,-221.382,164.794,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79D6D401_1547242763,0PTNLAI4TEAYU9U0PPRODZVOZ,loot_cache,FGItemPickup_Spawnable,1152.421,-206.7,165.924,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79D6D401_1547247764,0PTNLAI4TEAYU9U0PPRODZVOZ,loot_cache,FGItemPickup_Spawnable,1166.357,-222.399,167.806,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79D6D401_1547255766,0PTNLAI4TEAYU9U0PPRODZVOZ,loot_cache,FGItemPickup_Spawnable,1158.464,-204.81,167.897,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F793BD301_1928505396,0Z8GNXN7CB2BYYVGQLA7TQVKI,loot_cache,FGItemPickup_Spawnable,-1546.37,-334.415,189.782,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F793BD301_1928590397,0Z8GNXN7CB2BYYVGQLA7TQVKI,loot_cache,FGItemPickup_Spawnable,-1539.789,-358.231,189.913,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F793BD301_1928591398,0Z8GNXN7CB2BYYVGQLA7TQVKI,loot_cache,FGItemPickup_Spawnable,-1546.799,-347.979,189.799,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F793BD301_1928592399,0Z8GNXN7CB2BYYVGQLA7TQVKI,loot_cache,FGItemPickup_Spawnable,-1522.926,-343.926,191.826,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F793BD301_1928594400,0Z8GNXN7CB2BYYVGQLA7TQVKI,loot_cache,FGItemPickup_Spawnable,-1538.557,-346.357,191.066,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F793BD301_1928595401,0Z8GNXN7CB2BYYVGQLA7TQVKI,loot_cache,FGItemPickup_Spawnable,-1543.645,-328.838,189.504,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A5CD01_1152038699,118RVQAVO1O8L58KLOCF7U88C,loot_cache,FGItemPickup_Spawnable,-57.78,759.62,136.418,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A5CD01_1152041701,118RVQAVO1O8L58KLOCF7U88C,loot_cache,FGItemPickup_Spawnable,-49.46,773.88,136.362,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A5CD01_1152042702,118RVQAVO1O8L58KLOCF7U88C,loot_cache,FGItemPickup_Spawnable,-44.88,756.44,135.867,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A5CD01_1152043703,118RVQAVO1O8L58KLOCF7U88C,loot_cache,FGItemPickup_Spawnable,-52.16,769.94,136.386,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
